original_text,length,label_true,label_pred,confidence,is_correct,error_type
<TICKER> pennymac s new servicing advance financing to enhance liquidity,15,2,2,0.9165494,True,None
<TICKER> pennymac announces new servicing advance financing structure enhancement completed with ginnie mae to allow,15,2,2,0.99694294,True,None
<TICKER> ryder enhances its liquidity position with 400m public bond offering,15,2,2,0.9995534,True,None
<TICKER> b riley prices upsized 115m offering of notes,13,2,2,0.99276876,True,None
<TICKER> islamic bond exchange traded fund covers unique esg market for a price investing markets trading,13,2,2,0.99857223,True,None
<TICKER> spirit realty gets new term loan boosting liquidity to 700m,13,2,1,0.43451494,False,True_2_Pred_1
<TICKER> titan machinery amends and restates credit agreement,12,2,2,0.8861068,True,None
<TICKER> slack announces 600 0 mln aggregate principal amount of convertible senior notes due 2025 in private offeri,12,2,2,0.5728577,True,None
10 year yield at 1 649 2 year yield at 1 443 30 year yield at 2 126,12,2,2,0.89950013,True,None
10 year yield at 1 812 2 year yield at 1 606 30 year yield at 2 290,11,2,1,0.60470223,False,True_2_Pred_1
a troubled chinese state own firm is giving bondholders a stark choice on 1 25 billion of dollar bonds,11,2,2,0.9980444,True,None
adani joins india s dollar bond frenzy with 1 billion sale,11,2,2,0.9808692,True,None
airbnb to terminate 1 billion credit facility after private equity deal sources,11,2,2,0.9786188,True,None
allegheny technologies proposes senior notes offering,11,2,2,0.95621693,True,None
ardagh s a launch of 200 million senior secured notes ardaghsa stock marketscreener,11,2,2,0.9899582,True,None
argentina is trying to restructure debt with creditors imf,10,2,2,0.9991592,True,None
at t boosts liquidity with 5 billion term loan att stock marketscreener,10,2,2,0.94525915,True,None
at t supports pai s public midband auction call i 40,10,2,2,0.9844403,True,None
at t takes on 5 5 billion loan to boost financial flexibility,9,2,2,0.9881606,True,None
aurora cannabis says 94 of holders of its c 230 million in convertible debt opt for early conversion,9,2,2,0.989754,True,None
aurora sets early conversion price for convertible bonds at discount to friday s,9,2,2,0.9868172,True,None
bank indonesia the republic of indonesia issues usd4 3 billion notes through sec registe bankindonesia,9,2,2,0.99665713,True,None
biggest australia bond rally since 2014 drives japan funds away,8,2,2,0.99736845,True,None
bond etfs for those focused on resurgence in inflation,8,2,2,0.9912478,True,None
bond investors are back even in indonesia 2nd update taux marketscreener,6,2,2,0.99910957,True,None
bond investors fume at price talk some call bait and switch,21,2,2,0.76518303,True,None
bond market is focal point of trade war for rbc s schaffrik,20,2,2,0.9937929,True,None
brian chappatta on trade doubts in the bond market podcast,19,2,2,0.94724923,True,None
carlisle companies extends 1 billion credit facility,18,2,2,0.9302966,True,None
castor maritime announces 11 0 million senior secured debt financing castormaritime stock marketscreener,17,2,2,0.94838357,True,None
charlie mcelligott the bull market in bonds is back on,16,2,2,0.90213746,True,None
china readies u s dollar bond sale taux marketscreener,15,2,2,0.99902785,True,None
china s massive pile of soured debt is set to get even bigger giving foreign investors more opportunities to try t,15,2,2,0.99685234,True,None
china s special purpose bonds fall short of beijing s ambitions,14,2,2,0.94481254,True,None
citigroup analysts are standing apart from the wall street pack by predicting that the municipal bond rally may be,13,2,2,0.9970728,True,None
citigroup announces 1 5 billion redemption of 2 450 notes due 2020 and 1 billion redemption of floating rate not,13,2,2,0.9441936,True,None
commercial paper outstanding a measure of short term promissory notes issued primarily by corporations decrease,12,2,2,0.9563631,True,None
commscope redeeming 100m in 5 notes,12,2,2,0.9226036,True,None
compass minerals to offer 500m senior notes due 2027,12,2,2,0.88735616,True,None
corporate leverage all time high,12,2,2,0.9634768,True,None
dozens of chinese companies have defaulted on debt obligations even after beijing launched one of the largest state,11,2,2,0.61289215,True,None
dpw reaches agreement with a family office to resolve debt previously in default,11,2,2,0.77571964,True,None
dreams for a bond selloff are shattering like cybertruck windows,11,2,2,0.7891444,True,None
eskom yields fall as restructure chief says debt plan days away,11,2,2,0.9428673,True,None
external commercial borrowings more than doubles at 50 billion in two years,10,2,2,0.963725,True,None
foreign bondholders join lebanese debt restructuring chorus,10,2,2,0.52814823,True,None
ghana is selling the longest dated eurobond ever issued by a sub saharan african government,10,2,2,0.969334,True,None
ghana plans to use 1 billion of newly raised cash to restructure debts with power generators,10,2,2,0.9995364,True,None
goldman sachs s baby bear market call on bonds is a little silly via,10,2,1,0.84730923,False,True_2_Pred_1
goldman s baby bear market hides a mundane call on bonds,9,2,2,0.841364,True,None
hercules capital starts two part 120m notes offering,9,2,2,0.9942713,True,None
iheartmedia announces private offering of senior secured notes due 2028,9,2,2,0.7812076,True,None
india s ecb like move to inject cash stokes short term bonds,8,2,2,0.98609865,True,None
indonesia sells asia s first 50 year dollar bond to fight pandemic,7,2,2,0.88730574,True,None
indonesia sold 4 3 billion of bonds including one it will not pay off for 50 years,7,2,0,0.58366567,False,True_2_Pred_0
indonesia s reserves jump to near record on bond sales,6,2,2,0.97366333,True,None
japan considers issuing 50 year bonds to support yields,5,2,2,0.54022586,True,None
junk bond scare is rising no one cares people are buying everything,22,2,2,0.99526983,True,None
keurig dr pepper refinances to extend maturities keurigdrpepper stock marketscreener,20,2,2,0.97047865,True,None
landsbankinn hf covered bond offering results stock marketscreener,17,2,2,0.9813045,True,None
london stock exchange notice regarding contemplated redemption of notes londonstockexchange stock,16,2,2,0.99954563,True,None
march 2020 yield curve update trading stocks finance,15,2,1,0.45978576,False,True_2_Pred_1
mattel brings back aborted bond deal and doubles offering size,14,2,2,0.9959337,True,None
mortgage investors seeks congress help for guarantee in mortgage finance companies debt,14,2,2,0.86507064,True,None
mortgage loan rates dipped last week refinancings dropped,13,2,2,0.9832887,True,None
msci private notes offering rises to 500m,12,2,2,0.8210178,True,None
msci proposes 250m add on notes offering,12,2,2,0.99670047,True,None
nasdaq prices 600m of 0 875 senior notes,12,2,2,0.99776757,True,None
par technology corporation announces pricing of upsized 105 million offering of convertible senior notes,12,2,2,0.99919623,True,None
qep resources completes redemption of its 6 8 senior notes due 2020,12,2,2,0.9978607,True,None
roche to buy back up to 2b of debt,12,2,2,0.9749122,True,None
sberbank of russia arranges issue of structured bonds worth rub1 bn on commercial real e sberbankrossii,11,2,2,0.9977209,True,None
security federal corporation completes private placement of 30 million of subordinated notes,11,2,2,0.8938896,True,None
senior africans propose standstill on eurobond debt payments,11,2,2,0.46190497,True,None
soaring bond yields drive states and cities to buy back their own debt,11,2,2,0.5500183,True,None
states struggling with highest credit card debt trump s south by,10,2,2,0.8104096,True,None
tailing mediocre 10y auction prices at lowest yield on record,10,2,2,0.9950597,True,None
teva prices upsized 2 1b debt offering,10,2,2,0.8481978,True,None
the green organic dutchman declares 41 7 million senior secured credit facility,10,2,2,0.5266066,True,None
the operator of istanbul s giant new airport is in talks with chinese and gulf lenders to refinance 6 2 billion of,9,2,1,0.544005,False,True_2_Pred_1
the u s treasury department sets the stage for 20 year bond reboot to start in may,9,2,0,0.5561462,False,True_2_Pred_0
toyota credit selling year s first u s company green bond,8,2,2,0.9966176,True,None
treasury inversion is not about the u s it is about the whole world,8,2,2,0.9353281,True,None
treasury sets stage for 20 year bond reboot to start in may,8,2,2,0.9621437,True,None
treasury yields retreat as solid bond sale underlines appetite for debt,8,2,2,0.9942216,True,None
treasury yields see whipsaw trading after january jobs report,8,2,2,0.9890499,True,None
two key regulators are holding off on easing wall street debt limits leaving billions of dollars locked up that co,7,2,2,0.9771753,True,None
u s bonds are a tactical short investing markets stocks,7,2,2,0.9962811,True,None
u s junk bond rally will be more muted in 2020 after 13 5 year,7,2,0,0.44319472,False,True_2_Pred_0
u s treasury liquidity on the mend but without federal reserve remains fragile economy marketscreener,21,2,2,0.750666,True,None
ukdmo uk regulatory announcement issue of debt,19,2,2,0.9934703,True,None
ukdmo uk regulatory announcement issue of debt,18,1,1,0.8759265,True,None
virtu reprices 1 925b term loan enters floating to fixed rate swap,17,1,2,0.45808795,False,True_1_Pred_2
virtu reprices senior secured first lien term loan lower and enters into a floating to fixed interest rate swap,16,2,2,0.9975382,True,None
walgreens boots alliance enters into 500 million credit agreement walgreensbootsalliance stock marketscreener,15,2,2,0.9863186,True,None
wework bonds stumble to new lows after review,15,2,2,0.97840935,True,None
wynn resorts announces private offering of 350 million of wynn resorts finance senior notes due 2025,15,2,2,0.9928268,True,None
wynn ncr deals a sign of yet more risk returning to bond market stock marketscreener,15,0,1,0.46279463,False,True_0_Pred_1
no dates set for argentine debt talks imf spokesman says,15,0,1,0.5494814,False,True_0_Pred_1
china willing to work bilaterally with low income countries on debt challenges chinese official economy,14,2,2,0.55119705,True,None
fed s bond buying injecting hope of reprieve to fragile 18 trillion treasurys market,14,0,2,0.7859897,False,True_0_Pred_2
us households now hold more than 14 trillion of debt a new record the new york federal reserve said this week,13,0,1,0.7436179,False,True_0_Pred_1
<TICKER> a h belo halves dividend cuts capital spending to below 1m,13,1,1,0.9221839,True,None
<TICKER> apollo tactical income fund cuts dividend by 9,12,2,2,0.98037946,True,None
<TICKER> apache recently slashed dividend may never stage a comeback economy markets stocks,12,2,2,0.8780546,True,None
<TICKER> continental resources announces suspension of quarterly dividend global crude oil and product demand is,12,0,0,0.5051094,True,None
<TICKER> delaware investments dividend income fund cuts dividend by 10,12,1,1,0.81830496,True,None
<TICKER> delaware enhanced global dividend income fund cuts dividend by 7,12,1,1,0.93874425,True,None
<TICKER> 0 2 pre macy s may have just signaled a dividend cut brian sozzi,12,1,1,0.9018645,True,None
<TICKER> ovintiv anticipating a dividend cut stocks finance trading,11,0,1,0.6267763,False,True_0_Pred_1
boeing supplier spirit cuts dividend to increase liquidity,10,2,2,0.9486329,True,None
